country;description;code;variable;versao;2009
BRA;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;PIB_pd;Ochoa 2;0
BRA;Hotels and Restaurants;H;PIB_pd;Ochoa 2;0
BRA;Inland Transport;60;PIB_pd;Ochoa 2;20921,57021
BRA;Water Transport;61;PIB_pd;Ochoa 2;951,2468859
BRA;Air Transport;62;PIB_pd;Ochoa 2;1876,724904
BRA;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;PIB_pd;Ochoa 2;0
BRA;Post and Telecommunications;64;PIB_pd;Ochoa 2;0
BRA;Financial Intermediation;J;PIB_pd;Ochoa 2;0
BRA;Real Estate Activities;70;PIB_pd;Ochoa 2;0
BRA;Renting of M&Eq and Other Business Activities;71t74;PIB_pd;Ochoa 2;0
BRA;"Public Admin and Defence; Compulsory Social Security";L;PIB_pd;Ochoa 2;0
BRA;Education;M;PIB_pd;Ochoa 2;45181,49852
BRA;Health and Social Work;N;PIB_pd;Ochoa 2;29427,8282
BRA;Other Community, Social and Personal Services;O;PIB_pd;Ochoa 2;0
BRA;Private Households with Employed Persons;P;PIB_pd;Ochoa 2;0
JPN;Agriculture, Hunting, Forestry and Fishing;AtB;PIB_pd;Ochoa 2;2912,402893
JPN;Mining and Quarrying;C;PIB_pd;Ochoa 2;293,7067656
JPN;Food, Beverages and Tobacco;15t16;PIB_pd;Ochoa 2;6135,562287
JPN;Textiles and Textile Products;17t18;PIB_pd;Ochoa 2;1620,558155
JPN;Leather, Leather and Footwear;19;PIB_pd;Ochoa 2;108,9836968
JPN;Wood and Products of Wood and Cork;20;PIB_pd;Ochoa 2;953,4307858
JPN;Pulp, Paper, Paper , Printing and Publishing;21t22;PIB_pd;Ochoa 2;2933,873489
JPN;Coke, Refined Petroleum and Nuclear Fuel;23;PIB_pd;Ochoa 2;235,7180206
JPN;Chemicals and Chemical Products;24;PIB_pd;Ochoa 2;2935,84597
JPN;Rubber and Plastics;25;PIB_pd;Ochoa 2;2505,670064
JPN;Other Non-Metallic Mineral;26;PIB_pd;Ochoa 2;1101,046993
JPN;Basic Metals and Fabricated Metal;27t28;PIB_pd;Ochoa 2;6529,832761
JPN;Machinery, Nec;29;PIB_pd;Ochoa 2;3850,195565
JPN;Electrical and Optical Equipment;30t33;PIB_pd;Ochoa 2;6134,802542
JPN;Transport Equipment;34t35;PIB_pd;Ochoa 2;5036,408621
JPN;"Manufacturing, Nec; Recycling";36t37;PIB_pd;Ochoa 2;603,6011841
JPN;Electricity, Gas and Water Supply;E;PIB_pd;Ochoa 2;2247,601305
JPN;Construction;F;PIB_pd;Ochoa 2;22532,3027
JPN;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;PIB_pd;Ochoa 2;0
JPN;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;PIB_pd;Ochoa 2;0
JPN;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;PIB_pd;Ochoa 2;0
JPN;Hotels and Restaurants;H;PIB_pd;Ochoa 2;0
JPN;Inland Transport;60;PIB_pd;Ochoa 2;8958,863929
JPN;Water Transport;61;PIB_pd;Ochoa 2;1179,112933
JPN;Air Transport;62;PIB_pd;Ochoa 2;585,6513016
JPN;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;PIB_pd;Ochoa 2;0
JPN;Post and Telecommunications;64;PIB_pd;Ochoa 2;0
JPN;Financial Intermediation;J;PIB_pd;Ochoa 2;0
JPN;Real Estate Activities;70;PIB_pd;Ochoa 2;0
JPN;Renting of M&Eq and Other Business Activities;71t74;PIB_pd;Ochoa 2;0
JPN;"Public Admin and Defence; Compulsory Social Security";L;PIB_pd;Ochoa 2;0
JPN;Education;M;PIB_pd;Ochoa 2;15874,41604
JPN;Health and Social Work;N;PIB_pd;Ochoa 2;15051,07606
JPN;Other Community, Social and Personal Services;O;PIB_pd;Ochoa 2;0
JPN;Private Households with Employed Persons;P;PIB_pd;Ochoa 2;0
MEX;Agriculture, Hunting, Forestry and Fishing;AtB;PIB_pd;Ochoa 2;10695,24104
MEX;Mining and Quarrying;C;PIB_pd;Ochoa 2;3010,476299
MEX;Food, Beverages and Tobacco;15t16;PIB_pd;Ochoa 2;9081,305801
MEX;Textiles and Textile Products;17t18;PIB_pd;Ochoa 2;2353,795721
MEX;Leather, Leather and Footwear;19;PIB_pd;Ochoa 2;685,8801914
MEX;Wood and Products of Wood and Cork;20;PIB_pd;Ochoa 2;528,0293194
MEX;Pulp, Paper, Paper , Printing and Publishing;21t22;PIB_pd;Ochoa 2;2121,451254
MEX;Coke, Refined Petroleum and Nuclear Fuel;23;PIB_pd;Ochoa 2;1243,13144
MEX;Chemicals and Chemical Products;24;PIB_pd;Ochoa 2;3905,07117
MEX;Rubber and Plastics;25;PIB_pd;Ochoa 2;1433,30328
MEX;Other Non-Metallic Mineral;26;PIB_pd;Ochoa 2;2103,918205
MEX;Basic Metals and Fabricated Metal;27t28;PIB_pd;Ochoa 2;2973,736676
MEX;Machinery, Nec;29;PIB_pd;Ochoa 2;1580,087148
MEX;Electrical and Optical Equipment;30t33;PIB_pd;Ochoa 2;4553,374312
MEX;Transport Equipment;34t35;PIB_pd;Ochoa 2;5900,52456
MEX;"Manufacturing, Nec; Recycling";36t37;PIB_pd;Ochoa 2;2173,587674
MEX;Electricity, Gas and Water Supply;E;PIB_pd;Ochoa 2;2850,494577
MEX;Construction;F;PIB_pd;Ochoa 2;23669,42861
MEX;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;PIB_pd;Ochoa 2;0
MEX;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;PIB_pd;Ochoa 2;0
MEX;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;PIB_pd;Ochoa 2;0
MEX;Hotels and Restaurants;H;PIB_pd;Ochoa 2;0
MEX;Inland Transport;60;PIB_pd;Ochoa 2;15606,37737
MEX;Water Transport;61;PIB_pd;Ochoa 2;269,4631671
MEX;Air Transport;62;PIB_pd;Ochoa 2;1106,564363
MEX;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;PIB_pd;Ochoa 2;0
MEX;Post and Telecommunications;64;PIB_pd;Ochoa 2;0
MEX;Financial Intermediation;J;PIB_pd;Ochoa 2;0
MEX;Real Estate Activities;70;PIB_pd;Ochoa 2;0
MEX;Renting of M&Eq and Other Business Activities;71t74;PIB_pd;Ochoa 2;0
MEX;"Public Admin and Defence; Compulsory Social Security";L;PIB_pd;Ochoa 2;0
MEX;Education;M;PIB_pd;Ochoa 2;33224,64413
MEX;Health and Social Work;N;PIB_pd;Ochoa 2;14719,10485
MEX;Other Community, Social and Personal Services;O;PIB_pd;Ochoa 2;0
MEX;Private Households with Employed Persons;P;PIB_pd;Ochoa 2;0
USA;Agriculture, Hunting, Forestry and Fishing;AtB;PIB_pd;Ochoa 2;2823,184832
USA;Mining and Quarrying;C;PIB_pd;Ochoa 2;2787,842966
USA;Food, Beverages and Tobacco;15t16;PIB_pd;Ochoa 2;4101,651494
USA;Textiles and Textile Products;17t18;PIB_pd;Ochoa 2;810,4786621
USA;Leather, Leather and Footwear;19;PIB_pd;Ochoa 2;46,62043032
USA;Wood and Products of Wood and Cork;20;PIB_pd;Ochoa 2;752,0555604
USA;Pulp, Paper, Paper , Printing and Publishing;21t22;PIB_pd;Ochoa 2;3800,302428
USA;Coke, Refined Petroleum and Nuclear Fuel;23;PIB_pd;Ochoa 2;715,7734762
USA;Chemicals and Chemical Products;24;PIB_pd;Ochoa 2;3303,195132
USA;Rubber and Plastics;25;PIB_pd;Ochoa 2;1465,814344
USA;Other Non-Metallic Mineral;26;PIB_pd;Ochoa 2;885,3428967
USA;Basic Metals and Fabricated Metal;27t28;PIB_pd;Ochoa 2;4332,051103
USA;Machinery, Nec;29;PIB_pd;Ochoa 2;2129,416961
USA;Electrical and Optical Equipment;30t33;PIB_pd;Ochoa 2;8081,311467
USA;Transport Equipment;34t35;PIB_pd;Ochoa 2;3732,286988
USA;"Manufacturing, Nec; Recycling";36t37;PIB_pd;Ochoa 2;1284,019572
USA;Electricity, Gas and Water Supply;E;PIB_pd;Ochoa 2;2861,640575
USA;Construction;F;PIB_pd;Ochoa 2;20592,07708
USA;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;PIB_pd;Ochoa 2;0
USA;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;PIB_pd;Ochoa 2;0
USA;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;PIB_pd;Ochoa 2;0
USA;Hotels and Restaurants;H;PIB_pd;Ochoa 2;0
USA;Inland Transport;60;PIB_pd;Ochoa 2;5005,802863
USA;Water Transport;61;PIB_pd;Ochoa 2;249,1007991
USA;Air Transport;62;PIB_pd;Ochoa 2;1794,079189
USA;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;PIB_pd;Ochoa 2;0
USA;Post and Telecommunications;64;PIB_pd;Ochoa 2;0
USA;Financial Intermediation;J;PIB_pd;Ochoa 2;0
USA;Real Estate Activities;70;PIB_pd;Ochoa 2;0
USA;Renting of M&Eq and Other Business Activities;71t74;PIB_pd;Ochoa 2;0
USA;"Public Admin and Defence; Compulsory Social Security";L;PIB_pd;Ochoa 2;0
USA;Education;M;PIB_pd;Ochoa 2;5913,495027
USA;Health and Social Work;N;PIB_pd;Ochoa 2;30584,28137
USA;Other Community, Social and Personal Services;O;PIB_pd;Ochoa 2;0
USA;Private Households with Employed Persons;P;PIB_pd;Ochoa 2;0
BRA;Agriculture, Hunting, Forestry and Fishing;AtB;producao_bruta_pm;Alternativa 1;138263,0296
BRA;Mining and Quarrying;C;producao_bruta_pm;Alternativa 1;65330,67813
BRA;Food, Beverages and Tobacco;15t16;producao_bruta_pm;Alternativa 1;185216,4536
BRA;Textiles and Textile Products;17t18;producao_bruta_pm;Alternativa 1;40968,21287
BRA;Leather, Leather and Footwear;19;producao_bruta_pm;Alternativa 1;12122,96597
BRA;Wood and Products of Wood and Cork;20;producao_bruta_pm;Alternativa 1;9645,25759
BRA;Pulp, Paper, Paper , Printing and Publishing;21t22;producao_bruta_pm;Alternativa 1;41873,97182
BRA;Coke, Refined Petroleum and Nuclear Fuel;23;producao_bruta_pm;Alternativa 1;86299,17305
BRA;Chemicals and Chemical Products;24;producao_bruta_pm;Alternativa 1;98202,57625
BRA;Rubber and Plastics;25;producao_bruta_pm;Alternativa 1;30106,60752
BRA;Other Non-Metallic Mineral;26;producao_bruta_pm;Alternativa 1;26135,97231
BRA;Basic Metals and Fabricated Metal;27t28;producao_bruta_pm;Alternativa 1;84819,24994
BRA;Machinery, Nec;29;producao_bruta_pm;Alternativa 1;49760,72666
BRA;Electrical and Optical Equipment;30t33;producao_bruta_pm;Alternativa 1;54748,15257
BRA;Transport Equipment;34t35;producao_bruta_pm;Alternativa 1;105034,0294
BRA;"Manufacturing, Nec; Recycling";36t37;producao_bruta_pm;Alternativa 1;22202,84782
BRA;Electricity, Gas and Water Supply;E;producao_bruta_pm;Alternativa 1;85358,90422
BRA;Construction;F;producao_bruta_pm;Alternativa 1;142687,2945
BRA;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;producao_bruta_pm;Alternativa 1;27065,39624
BRA;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;producao_bruta_pm;Alternativa 1;88106,77578
BRA;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;producao_bruta_pm;Alternativa 1;131506,848
BRA;Hotels and Restaurants;H;producao_bruta_pm;Alternativa 1;60774,37547
BRA;Inland Transport;60;producao_bruta_pm;Alternativa 1;80266,19821
BRA;Water Transport;61;producao_bruta_pm;Alternativa 1;4512,58068
BRA;Air Transport;62;producao_bruta_pm;Alternativa 1;7206,20675
BRA;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;producao_bruta_pm;Alternativa 1;38052,40658
BRA;Post and Telecommunications;64;producao_bruta_pm;Alternativa 1;65022,62521
BRA;Financial Intermediation;J;producao_bruta_pm;Alternativa 1;155511,4609
BRA;Real Estate Activities;70;producao_bruta_pm;Alternativa 1;126895,2795
BRA;Renting of M&Eq and Other Business Activities;71t74;producao_bruta_pm;Alternativa 1;165345,163
BRA;"Public Admin and Defence; Compulsory Social Security";L;producao_bruta_pm;Alternativa 1;220706,6003
BRA;Education;M;producao_bruta_pm;Alternativa 1;98583,18506
BRA;Health and Social Work;N;producao_bruta_pm;Alternativa 1;98360,62143
BRA;Other Community, Social and Personal Services;O;producao_bruta_pm;Alternativa 1;94462,37411
BRA;Private Households with Employed Persons;P;producao_bruta_pm;Alternativa 1;0
JPN;Agriculture, Hunting, Forestry and Fishing;AtB;producao_bruta_pm;Alternativa 1;132435,2125
JPN;Mining and Quarrying;C;producao_bruta_pm;Alternativa 1;32261,77284
JPN;Food, Beverages and Tobacco;15t16;producao_bruta_pm;Alternativa 1;385169,5435
JPN;Textiles and Textile Products;17t18;producao_bruta_pm;Alternativa 1;38151,37465
JPN;Leather, Leather and Footwear;19;producao_bruta_pm;Alternativa 1;3937,24461
JPN;Wood and Products of Wood and Cork;20;producao_bruta_pm;Alternativa 1;39749,91275
JPN;Pulp, Paper, Paper , Printing and Publishing;21t22;producao_bruta_pm;Alternativa 1;122858,6113
JPN;Coke, Refined Petroleum and Nuclear Fuel;23;producao_bruta_pm;Alternativa 1;174930,246
JPN;Chemicals and Chemical Products;24;producao_bruta_pm;Alternativa 1;278737,8438
JPN;Rubber and Plastics;25;producao_bruta_pm;Alternativa 1;138804,7005
JPN;Other Non-Metallic Mineral;26;producao_bruta_pm;Alternativa 1;63667,98985
JPN;Basic Metals and Fabricated Metal;27t28;producao_bruta_pm;Alternativa 1;511541,7381
JPN;Machinery, Nec;29;producao_bruta_pm;Alternativa 1;209125,7497
JPN;Electrical and Optical Equipment;30t33;producao_bruta_pm;Alternativa 1;361112,305
JPN;Transport Equipment;34t35;producao_bruta_pm;Alternativa 1;424883,1364
JPN;"Manufacturing, Nec; Recycling";36t37;producao_bruta_pm;Alternativa 1;34443,21256
JPN;Electricity, Gas and Water Supply;E;producao_bruta_pm;Alternativa 1;263040,0574
JPN;Construction;F;producao_bruta_pm;Alternativa 1;652374,4106
JPN;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;producao_bruta_pm;Alternativa 1;115261,0384
JPN;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;producao_bruta_pm;Alternativa 1;554744,2179
JPN;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;producao_bruta_pm;Alternativa 1;302103,922
JPN;Hotels and Restaurants;H;producao_bruta_pm;Alternativa 1;301093,4191
JPN;Inland Transport;60;producao_bruta_pm;Alternativa 1;218249,3173
JPN;Water Transport;61;producao_bruta_pm;Alternativa 1;74966,8097
JPN;Air Transport;62;producao_bruta_pm;Alternativa 1;35307,24043
JPN;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;producao_bruta_pm;Alternativa 1;65435,48192
JPN;Post and Telecommunications;64;producao_bruta_pm;Alternativa 1;169981,4073
JPN;Financial Intermediation;J;producao_bruta_pm;Alternativa 1;423789,3415
JPN;Real Estate Activities;70;producao_bruta_pm;Alternativa 1;738948,4791
JPN;Renting of M&Eq and Other Business Activities;71t74;producao_bruta_pm;Alternativa 1;782674,1656
JPN;"Public Admin and Defence; Compulsory Social Security";L;producao_bruta_pm;Alternativa 1;633847,5668
JPN;Education;M;producao_bruta_pm;Alternativa 1;228880,6355
JPN;Health and Social Work;N;producao_bruta_pm;Alternativa 1;453977,952
JPN;Other Community, Social and Personal Services;O;producao_bruta_pm;Alternativa 1;421757,2071
JPN;Private Households with Employed Persons;P;producao_bruta_pm;Alternativa 1;0
MEX;Agriculture, Hunting, Forestry and Fishing;AtB;producao_bruta_pm;Alternativa 1;52523,02392
MEX;Mining and Quarrying;C;producao_bruta_pm;Alternativa 1;80249,24839
MEX;Food, Beverages and Tobacco;15t16;producao_bruta_pm;Alternativa 1;115635,5472
MEX;Textiles and Textile Products;17t18;producao_bruta_pm;Alternativa 1;14379,71242
MEX;Leather, Leather and Footwear;19;producao_bruta_pm;Alternativa 1;4510,47216
MEX;Wood and Products of Wood and Cork;20;producao_bruta_pm;Alternativa 1;3588,19973
MEX;Pulp, Paper, Paper , Printing and Publishing;21t22;producao_bruta_pm;Alternativa 1;17293,50055
MEX;Coke, Refined Petroleum and Nuclear Fuel;23;producao_bruta_pm;Alternativa 1;39495,1875
MEX;Chemicals and Chemical Products;24;producao_bruta_pm;Alternativa 1;45286,93625
MEX;Rubber and Plastics;25;producao_bruta_pm;Alternativa 1;12030,04202
MEX;Other Non-Metallic Mineral;26;producao_bruta_pm;Alternativa 1;16155,73147
MEX;Basic Metals and Fabricated Metal;27t28;producao_bruta_pm;Alternativa 1;46327,03667
MEX;Machinery, Nec;29;producao_bruta_pm;Alternativa 1;9671,96947
MEX;Electrical and Optical Equipment;30t33;producao_bruta_pm;Alternativa 1;70420,3355
MEX;Transport Equipment;34t35;producao_bruta_pm;Alternativa 1;61749,77144
MEX;"Manufacturing, Nec; Recycling";36t37;producao_bruta_pm;Alternativa 1;14305,49795
MEX;Electricity, Gas and Water Supply;E;producao_bruta_pm;Alternativa 1;29263,70612
MEX;Construction;F;producao_bruta_pm;Alternativa 1;122690,4452
MEX;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;producao_bruta_pm;Alternativa 1;12669,55549
MEX;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;producao_bruta_pm;Alternativa 1;89085,9791
MEX;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;producao_bruta_pm;Alternativa 1;78373,40427
MEX;Hotels and Restaurants;H;producao_bruta_pm;Alternativa 1;26593,5789
MEX;Inland Transport;60;producao_bruta_pm;Alternativa 1;71912,324
MEX;Water Transport;61;producao_bruta_pm;Alternativa 1;998,4043
MEX;Air Transport;62;producao_bruta_pm;Alternativa 1;6756,0782
MEX;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;producao_bruta_pm;Alternativa 1;9186,12599
MEX;Post and Telecommunications;64;producao_bruta_pm;Alternativa 1;39017,83938
MEX;Financial Intermediation;J;producao_bruta_pm;Alternativa 1;58952,88135
MEX;Real Estate Activities;70;producao_bruta_pm;Alternativa 1;87577,46196
MEX;Renting of M&Eq and Other Business Activities;71t74;producao_bruta_pm;Alternativa 1;74352,12024
MEX;"Public Admin and Defence; Compulsory Social Security";L;producao_bruta_pm;Alternativa 1;52647,25283
MEX;Education;M;producao_bruta_pm;Alternativa 1;49265,10589
MEX;Health and Social Work;N;producao_bruta_pm;Alternativa 1;35257,22437
MEX;Other Community, Social and Personal Services;O;producao_bruta_pm;Alternativa 1;19412,93841
MEX;Private Households with Employed Persons;P;producao_bruta_pm;Alternativa 1;4127,26536
USA;Agriculture, Hunting, Forestry and Fishing;AtB;producao_bruta_pm;Alternativa 1;342488
USA;Mining and Quarrying;C;producao_bruta_pm;Alternativa 1;349301
USA;Food, Beverages and Tobacco;15t16;producao_bruta_pm;Alternativa 1;776070
USA;Textiles and Textile Products;17t18;producao_bruta_pm;Alternativa 1;59335,94141
USA;Leather, Leather and Footwear;19;producao_bruta_pm;Alternativa 1;2735,05664
USA;Wood and Products of Wood and Cork;20;producao_bruta_pm;Alternativa 1;78755
USA;Pulp, Paper, Paper , Printing and Publishing;21t22;producao_bruta_pm;Alternativa 1;425812,25
USA;Coke, Refined Petroleum and Nuclear Fuel;23;producao_bruta_pm;Alternativa 1;473610
USA;Chemicals and Chemical Products;24;producao_bruta_pm;Alternativa 1;600707
USA;Rubber and Plastics;25;producao_bruta_pm;Alternativa 1;167664
USA;Other Non-Metallic Mineral;26;producao_bruta_pm;Alternativa 1;91550
USA;Basic Metals and Fabricated Metal;27t28;producao_bruta_pm;Alternativa 1;479242
USA;Machinery, Nec;29;producao_bruta_pm;Alternativa 1;277200,7188
USA;Electrical and Optical Equipment;30t33;producao_bruta_pm;Alternativa 1;483731,7813
USA;Transport Equipment;34t35;producao_bruta_pm;Alternativa 1;590906
USA;"Manufacturing, Nec; Recycling";36t37;producao_bruta_pm;Alternativa 1;137914,2031
USA;Electricity, Gas and Water Supply;E;producao_bruta_pm;Alternativa 1;387527
USA;Construction;F;producao_bruta_pm;Alternativa 1;1155286
USA;"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";50;producao_bruta_pm;Alternativa 1;210375,7031
USA;Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles;51;producao_bruta_pm;Alternativa 1;1008868
USA;"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";52;producao_bruta_pm;Alternativa 1;1183829,75
USA;Hotels and Restaurants;H;producao_bruta_pm;Alternativa 1;761985
USA;Inland Transport;60;producao_bruta_pm;Alternativa 1;340795
USA;Water Transport;61;producao_bruta_pm;Alternativa 1;33753
USA;Air Transport;62;producao_bruta_pm;Alternativa 1;133026
USA;"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";63;producao_bruta_pm;Alternativa 1;196145
USA;Post and Telecommunications;64;producao_bruta_pm;Alternativa 1;618645,3125
USA;Financial Intermediation;J;producao_bruta_pm;Alternativa 1;2429350,5
USA;Real Estate Activities;70;producao_bruta_pm;Alternativa 1;2302772
USA;Renting of M&Eq and Other Business Activities;71t74;producao_bruta_pm;Alternativa 1;2868854,75
USA;"Public Admin and Defence; Compulsory Social Security";L;producao_bruta_pm;Alternativa 1;2946823
USA;Education;M;producao_bruta_pm;Alternativa 1;223871
USA;Health and Social Work;N;producao_bruta_pm;Alternativa 1;1687379
USA;Other Community, Social and Personal Services;O;producao_bruta_pm;Alternativa 1;958630,4375
USA;Private Households with Employed Persons;P;producao_bruta_pm;Alternativa 1;17959,80469
BRA;Agriculture, Hunting, Forestry and Fishing;AtB;producao_bruta_pd;Alternativa 1;522972,2035
BRA;Mining and Quarrying;C;producao_bruta_pd;Alternativa 1;27361,40195
BRA;Food, Beverages and Tobacco;15t16;producao_bruta_pd;Alternativa 1;390855,2391
BRA;Textiles and Textile Products;17t18;producao_bruta_pd;Alternativa 1;121341,824
BRA;Leather, Leather and Footwear;19;producao_bruta_pd;Alternativa 1;26084,70693
BRA;Wood and Products of Wood and Cork;20;producao_bruta_pd;Alternativa 1;25088,06676
BRA;Pulp, Paper, Paper , Printing and Publishing;21t22;producao_bruta_pd;Alternativa 1;55489,76081
BRA;Coke, Refined Petroleum and Nuclear Fuel;23;producao_bruta_pd;Alternativa 1;64402,62042
BRA;Chemicals and Chemical Products;24;producao_bruta_pd;Alternativa 1;52229,67596
BRA;Rubber and Plastics;25;producao_bruta_pd;Alternativa 1;24843,49809
BRA;Other Non-Metallic Mineral;26;producao_bruta_pd;Alternativa 1;27728,95483
