"country";"description";"code";"variable";"versao";"2009"
"CZE";"Textiles and Textile Products";"17t18";"producao_bruta_pm";"July14_1020";3791,97237
"CZE";"Leather, Leather and Footwear";"19";"producao_bruta_pm";"July14_1020";529,76234
"CZE";"Wood and Products of Wood and Cork";"20";"producao_bruta_pm";"July14_1020";4763,5896
"CZE";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"producao_bruta_pm";"July14_1020";7171,46731
"CZE";"Coke, Refined Petroleum and Nuclear Fuel";"23";"producao_bruta_pm";"July14_1020";4118,91346
"CZE";"Chemicals and Chemical Products";"24";"producao_bruta_pm";"July14_1020";7573,88281
"CZE";"Rubber and Plastics";"25";"producao_bruta_pm";"July14_1020";10665,0316
"CZE";"Other Non-Metallic Mineral";"26";"producao_bruta_pm";"July14_1020";6759,09093
"CZE";"Basic Metals and Fabricated Metal";"27t28";"producao_bruta_pm";"July14_1020";21102,19013
"CZE";"Machinery, Nec";"29";"producao_bruta_pm";"July14_1020";15117,4008
"CZE";"Electrical and Optical Equipment";"30t33";"producao_bruta_pm";"July14_1020";29659,87966
"CZE";"Transport Equipment";"34t35";"producao_bruta_pm";"July14_1020";31173,22361
"CZE";"Manufacturing, Nec; Recycling";"36t37";"producao_bruta_pm";"July14_1020";5894,17995
"CZE";"Electricity, Gas and Water Supply";"E";"producao_bruta_pm";"July14_1020";19509,90162
"CZE";"Construction";"F";"producao_bruta_pm";"July14_1020";40300,83752
"CZE";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"producao_bruta_pm";"July14_1020";5985,20057
"CZE";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"producao_bruta_pm";"July14_1020";22773,7136
"CZE";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"producao_bruta_pm";"July14_1020";13232,35347
"CZE";"Hotels and Restaurants";"H";"producao_bruta_pm";"July14_1020";6752,58619
"CZE";"Inland Transport";"60";"producao_bruta_pm";"July14_1020";15060,84377
"CZE";"Water Transport";"61";"producao_bruta_pm";"July14_1020";48,40354
"CZE";"Air Transport";"62";"producao_bruta_pm";"July14_1020";1560,43415
"CZE";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"producao_bruta_pm";"July14_1020";15789,71323
"CZE";"Post and Telecommunications";"64";"producao_bruta_pm";"July14_1020";8622,50514
"CZE";"Financial Intermediation";"J";"producao_bruta_pm";"July14_1020";14970,9554
"CZE";"Real Estate Activities";"70";"producao_bruta_pm";"July14_1020";27087,80276
"CZE";"Renting of M&Eq and Other Business Activities";"71t74";"producao_bruta_pm";"July14_1020";36087,44689
"CZE";"Public Admin and Defence; Compulsory Social Security";"L";"producao_bruta_pm";"July14_1020";14830,48595
"CZE";"Education";"M";"producao_bruta_pm";"July14_1020";10158,37852
"CZE";"Health and Social Work";"N";"producao_bruta_pm";"July14_1020";12630,76084
"CZE";"Other Community, Social and Personal Services";"O";"producao_bruta_pm";"July14_1020";13051,39787
"CZE";"Private Households with Employed Persons";"P";"producao_bruta_pm";"July14_1020";25,81768
"DEU";"Agriculture, Hunting, Forestry and Fishing";"AtB";"producao_bruta_pm";"July14_1020";68247,56144
"DEU";"Mining and Quarrying";"C";"producao_bruta_pm";"July14_1020";13892,20748
"DEU";"Food, Beverages and Tobacco";"15t16";"producao_bruta_pm";"July14_1020";181068,49419
"DEU";"Textiles and Textile Products";"17t18";"producao_bruta_pm";"July14_1020";25102,44894
"DEU";"Leather, Leather and Footwear";"19";"producao_bruta_pm";"July14_1020";3241,89102
"DEU";"Wood and Products of Wood and Cork";"20";"producao_bruta_pm";"July14_1020";25013,63124
"DEU";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"producao_bruta_pm";"July14_1020";97734,13359
"DEU";"Coke, Refined Petroleum and Nuclear Fuel";"23";"producao_bruta_pm";"July14_1020";82534,98767
"DEU";"Chemicals and Chemical Products";"24";"producao_bruta_pm";"July14_1020";178070,85116
"DEU";"Rubber and Plastics";"25";"producao_bruta_pm";"July14_1020";73286,71758
"DEU";"Other Non-Metallic Mineral";"26";"producao_bruta_pm";"July14_1020";45575,21361
"DEU";"Basic Metals and Fabricated Metal";"27t28";"producao_bruta_pm";"July14_1020";260072,91628
"DEU";"Machinery, Nec";"29";"producao_bruta_pm";"July14_1020";264747,02167
"DEU";"Electrical and Optical Equipment";"30t33";"producao_bruta_pm";"July14_1020";223146,45941
"DEU";"Transport Equipment";"34t35";"producao_bruta_pm";"July14_1020";379811,95869
"DEU";"Manufacturing, Nec; Recycling";"36t37";"producao_bruta_pm";"July14_1020";48706,08182
"DEU";"Electricity, Gas and Water Supply";"E";"producao_bruta_pm";"July14_1020";177279,07336
"DEU";"Construction";"F";"producao_bruta_pm";"July14_1020";303940,85661
"DEU";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"producao_bruta_pm";"July14_1020";70024,91797
"DEU";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"producao_bruta_pm";"July14_1020";233816,83157
"DEU";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"producao_bruta_pm";"July14_1020";194896,87867
"DEU";"Hotels and Restaurants";"H";"producao_bruta_pm";"July14_1020";92140,48455
"DEU";"Inland Transport";"60";"producao_bruta_pm";"July14_1020";91211,04108
"DEU";"Water Transport";"61";"producao_bruta_pm";"July14_1020";37540,27781
"DEU";"Air Transport";"62";"producao_bruta_pm";"July14_1020";35873,79971
"DEU";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"producao_bruta_pm";"July14_1020";129132,95468
"DEU";"Post and Telecommunications";"64";"producao_bruta_pm";"July14_1020";105140,76105
"DEU";"Financial Intermediation";"J";"producao_bruta_pm";"July14_1020";319576,56403
"DEU";"Real Estate Activities";"70";"producao_bruta_pm";"July14_1020";471706,95845
"DEU";"Renting of M&Eq and Other Business Activities";"71t74";"producao_bruta_pm";"July14_1020";631761,1242
"DEU";"Public Admin and Defence; Compulsory Social Security";"L";"producao_bruta_pm";"July14_1020";275068,49769
"DEU";"Education";"M";"producao_bruta_pm";"July14_1020";182969,85714
"DEU";"Health and Social Work";"N";"producao_bruta_pm";"July14_1020";337834,49534
"DEU";"Other Community, Social and Personal Services";"O";"producao_bruta_pm";"July14_1020";242918,3589
"DEU";"Private Households with Employed Persons";"P";"producao_bruta_pm";"July14_1020";10419,15561
"DNK";"Agriculture, Hunting, Forestry and Fishing";"AtB";"producao_bruta_pm";"July14_1020";12470,662
"DNK";"Mining and Quarrying";"C";"producao_bruta_pm";"July14_1020";8928,5867
"DNK";"Food, Beverages and Tobacco";"15t16";"producao_bruta_pm";"July14_1020";24525,37862
"DNK";"Textiles and Textile Products";"17t18";"producao_bruta_pm";"July14_1020";1436,66173
"DNK";"Leather, Leather and Footwear";"19";"producao_bruta_pm";"July14_1020";50,16786
"DNK";"Wood and Products of Wood and Cork";"20";"producao_bruta_pm";"July14_1020";2064,98963
"DNK";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"producao_bruta_pm";"July14_1020";7382,42977
"DNK";"Coke, Refined Petroleum and Nuclear Fuel";"23";"producao_bruta_pm";"July14_1020";4688,21917
"DNK";"Chemicals and Chemical Products";"24";"producao_bruta_pm";"July14_1020";13000,24428
"DNK";"Rubber and Plastics";"25";"producao_bruta_pm";"July14_1020";3597,95712
"DNK";"Other Non-Metallic Mineral";"26";"producao_bruta_pm";"July14_1020";3052,81367
"DNK";"Basic Metals and Fabricated Metal";"27t28";"producao_bruta_pm";"July14_1020";9170,04157
"DNK";"Machinery, Nec";"29";"producao_bruta_pm";"July14_1020";15749,46435
"DNK";"Electrical and Optical Equipment";"30t33";"producao_bruta_pm";"July14_1020";14981,66232
"DNK";"Transport Equipment";"34t35";"producao_bruta_pm";"July14_1020";2467,05605
"DNK";"Manufacturing, Nec; Recycling";"36t37";"producao_bruta_pm";"July14_1020";4305,35123
"DNK";"Electricity, Gas and Water Supply";"E";"producao_bruta_pm";"July14_1020";10779,01376
"DNK";"Construction";"F";"producao_bruta_pm";"July14_1020";35496,99751
"DNK";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"producao_bruta_pm";"July14_1020";6897,82867
"DNK";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"producao_bruta_pm";"July14_1020";35714,70624
"DNK";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"producao_bruta_pm";"July14_1020";16514,55438
"DNK";"Hotels and Restaurants";"H";"producao_bruta_pm";"July14_1020";9365,21624
"DNK";"Inland Transport";"60";"producao_bruta_pm";"July14_1020";12657,40621
"DNK";"Water Transport";"61";"producao_bruta_pm";"July14_1020";25310,13654
"DNK";"Air Transport";"62";"producao_bruta_pm";"July14_1020";2955,90105
"DNK";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"producao_bruta_pm";"July14_1020";7374,0037
"DNK";"Post and Telecommunications";"64";"producao_bruta_pm";"July14_1020";12146,4266
"DNK";"Financial Intermediation";"J";"producao_bruta_pm";"July14_1020";27574,12209
"DNK";"Real Estate Activities";"70";"producao_bruta_pm";"July14_1020";42116,91118
"DNK";"Renting of M&Eq and Other Business Activities";"71t74";"producao_bruta_pm";"July14_1020";55433,02834
"DNK";"Public Admin and Defence; Compulsory Social Security";"L";"producao_bruta_pm";"July14_1020";27745,2065
"DNK";"Education";"M";"producao_bruta_pm";"July14_1020";23545,93042
"DNK";"Health and Social Work";"N";"producao_bruta_pm";"July14_1020";47605,71611
"DNK";"Other Community, Social and Personal Services";"O";"producao_bruta_pm";"July14_1020";21542,27713
"DNK";"Private Households with Employed Persons";"P";"producao_bruta_pm";"July14_1020";428,1231
"ESP";"Agriculture, Hunting, Forestry and Fishing";"AtB";"producao_bruta_pm";"July14_1020";63164,89954
"ESP";"Mining and Quarrying";"C";"producao_bruta_pm";"July14_1020";6447,19578
"ESP";"Food, Beverages and Tobacco";"15t16";"producao_bruta_pm";"July14_1020";140329,15552
"ESP";"Textiles and Textile Products";"17t18";"producao_bruta_pm";"July14_1020";18731,12946
"ESP";"Leather, Leather and Footwear";"19";"producao_bruta_pm";"July14_1020";6383,99051
"ESP";"Wood and Products of Wood and Cork";"20";"producao_bruta_pm";"July14_1020";11561,48996
"ESP";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"producao_bruta_pm";"July14_1020";44076,66996
"ESP";"Coke, Refined Petroleum and Nuclear Fuel";"23";"producao_bruta_pm";"July14_1020";42047,13252
"ESP";"Chemicals and Chemical Products";"24";"producao_bruta_pm";"July14_1020";69289,85839
"ESP";"Rubber and Plastics";"25";"producao_bruta_pm";"July14_1020";26918,4022
"ESP";"Other Non-Metallic Mineral";"26";"producao_bruta_pm";"July14_1020";39919,85828
"ESP";"Basic Metals and Fabricated Metal";"27t28";"producao_bruta_pm";"July14_1020";97482,49207
"ESP";"Machinery, Nec";"29";"producao_bruta_pm";"July14_1020";38161,6176
"ESP";"Electrical and Optical Equipment";"30t33";"producao_bruta_pm";"July14_1020";38541,77414
"ESP";"Transport Equipment";"34t35";"producao_bruta_pm";"July14_1020";79143,63511
"ESP";"Manufacturing, Nec; Recycling";"36t37";"producao_bruta_pm";"July14_1020";29884,15824
"ESP";"Electricity, Gas and Water Supply";"E";"producao_bruta_pm";"July14_1020";98001,8916
"ESP";"Construction";"F";"producao_bruta_pm";"July14_1020";425327,85516
"ESP";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"producao_bruta_pm";"July14_1020";55033,43378
"ESP";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"producao_bruta_pm";"July14_1020";96497,92676
"ESP";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"producao_bruta_pm";"July14_1020";105239,5957
"ESP";"Hotels and Restaurants";"H";"producao_bruta_pm";"July14_1020";176254,48383
"ESP";"Inland Transport";"60";"producao_bruta_pm";"July14_1020";74391,28472
"ESP";"Water Transport";"61";"producao_bruta_pm";"July14_1020";4469,97321
"ESP";"Air Transport";"62";"producao_bruta_pm";"July14_1020";16215,46064
"ESP";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"producao_bruta_pm";"July14_1020";66501,71323
"ESP";"Post and Telecommunications";"64";"producao_bruta_pm";"July14_1020";60752,34785
"ESP";"Financial Intermediation";"J";"producao_bruta_pm";"July14_1020";140868,52902
"ESP";"Real Estate Activities";"70";"producao_bruta_pm";"July14_1020";160369,77193
"ESP";"Renting of M&Eq and Other Business Activities";"71t74";"producao_bruta_pm";"July14_1020";205963,59195
"ESP";"Public Admin and Defence; Compulsory Social Security";"L";"producao_bruta_pm";"July14_1020";132521,49039
"ESP";"Education";"M";"producao_bruta_pm";"July14_1020";82356,14271
"ESP";"Health and Social Work";"N";"producao_bruta_pm";"July14_1020";138042,35921
"ESP";"Other Community, Social and Personal Services";"O";"producao_bruta_pm";"July14_1020";118155,18169
"ESP";"Private Households with Employed Persons";"P";"producao_bruta_pm";"July14_1020";0
"EST";"Agriculture, Hunting, Forestry and Fishing";"AtB";"producao_bruta_pm";"July14_1020";1228,85843
"EST";"Mining and Quarrying";"C";"producao_bruta_pm";"July14_1020";395,70859
"EST";"Food, Beverages and Tobacco";"15t16";"producao_bruta_pm";"July14_1020";1706,43321
"EST";"Textiles and Textile Products";"17t18";"producao_bruta_pm";"July14_1020";498,68352
"EST";"Leather, Leather and Footwear";"19";"producao_bruta_pm";"July14_1020";42,65037
"EST";"Wood and Products of Wood and Cork";"20";"producao_bruta_pm";"July14_1020";1211,32276
"EST";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"producao_bruta_pm";"July14_1020";636,77189
"EST";"Coke, Refined Petroleum and Nuclear Fuel";"23";"producao_bruta_pm";"July14_1020";183,91154
"EST";"Chemicals and Chemical Products";"24";"producao_bruta_pm";"July14_1020";449,64458
"EST";"Rubber and Plastics";"25";"producao_bruta_pm";"July14_1020";299,28222
"EST";"Other Non-Metallic Mineral";"26";"producao_bruta_pm";"July14_1020";360,09382
"EST";"Basic Metals and Fabricated Metal";"27t28";"producao_bruta_pm";"July14_1020";976,89607
"EST";"Machinery, Nec";"29";"producao_bruta_pm";"July14_1020";351,66454
"EST";"Electrical and Optical Equipment";"30t33";"producao_bruta_pm";"July14_1020";1171,22324
"EST";"Transport Equipment";"34t35";"producao_bruta_pm";"July14_1020";268,37226
"EST";"Manufacturing, Nec; Recycling";"36t37";"producao_bruta_pm";"July14_1020";597,60998
"EST";"Electricity, Gas and Water Supply";"E";"producao_bruta_pm";"July14_1020";1576,64362
"EST";"Construction";"F";"producao_bruta_pm";"July14_1020";3091,2803
"EST";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"producao_bruta_pm";"July14_1020";602,36996
"EST";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"producao_bruta_pm";"July14_1020";2010,56431
"EST";"Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods";"52";"producao_bruta_pm";"July14_1020";1299,16857
"EST";"Hotels and Restaurants";"H";"producao_bruta_pm";"July14_1020";615,50793
"EST";"Inland Transport";"60";"producao_bruta_pm";"July14_1020";1601,37706
"EST";"Water Transport";"61";"producao_bruta_pm";"July14_1020";573,03389
"EST";"Air Transport";"62";"producao_bruta_pm";"July14_1020";116,43106
"EST";"Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies";"63";"producao_bruta_pm";"July14_1020";2336,67656
"EST";"Post and Telecommunications";"64";"producao_bruta_pm";"July14_1020";955,40744
"EST";"Financial Intermediation";"J";"producao_bruta_pm";"July14_1020";1082,36846
"EST";"Real Estate Activities";"70";"producao_bruta_pm";"July14_1020";2426,58071
"EST";"Renting of M&Eq and Other Business Activities";"71t74";"producao_bruta_pm";"July14_1020";3108,17195
"EST";"Public Admin and Defence; Compulsory Social Security";"L";"producao_bruta_pm";"July14_1020";1982,67901
"EST";"Education";"M";"producao_bruta_pm";"July14_1020";1259,74045
"EST";"Health and Social Work";"N";"producao_bruta_pm";"July14_1020";1132,49629
"EST";"Other Community, Social and Personal Services";"O";"producao_bruta_pm";"July14_1020";1116,61956
"EST";"Private Households with Employed Persons";"P";"producao_bruta_pm";"July14_1020";0
"FIN";"Agriculture, Hunting, Forestry and Fishing";"AtB";"producao_bruta_pm";"July14_1020";11049,60519
"FIN";"Mining and Quarrying";"C";"producao_bruta_pm";"July14_1020";2090,80512
"FIN";"Food, Beverages and Tobacco";"15t16";"producao_bruta_pm";"July14_1020";14542,18426
"FIN";"Textiles and Textile Products";"17t18";"producao_bruta_pm";"July14_1020";1252,53035
"FIN";"Leather, Leather and Footwear";"19";"producao_bruta_pm";"July14_1020";230,14199
"FIN";"Wood and Products of Wood and Cork";"20";"producao_bruta_pm";"July14_1020";6522,08456
"FIN";"Pulp, Paper, Paper , Printing and Publishing";"21t22";"producao_bruta_pm";"July14_1020";21415,7584
"FIN";"Coke, Refined Petroleum and Nuclear Fuel";"23";"producao_bruta_pm";"July14_1020";8969,95846
"FIN";"Chemicals and Chemical Products";"24";"producao_bruta_pm";"July14_1020";10131,82682
"FIN";"Rubber and Plastics";"25";"producao_bruta_pm";"July14_1020";3569,29307
"FIN";"Other Non-Metallic Mineral";"26";"producao_bruta_pm";"July14_1020";3396,33787
"FIN";"Basic Metals and Fabricated Metal";"27t28";"producao_bruta_pm";"July14_1020";18080,79172
"FIN";"Machinery, Nec";"29";"producao_bruta_pm";"July14_1020";20532,85003
"FIN";"Electrical and Optical Equipment";"30t33";"producao_bruta_pm";"July14_1020";28624,08453
"FIN";"Transport Equipment";"34t35";"producao_bruta_pm";"July14_1020";4870,64142
"FIN";"Manufacturing, Nec; Recycling";"36t37";"producao_bruta_pm";"July14_1020";2581,7747
"FIN";"Electricity, Gas and Water Supply";"E";"producao_bruta_pm";"July14_1020";10728,8012
"FIN";"Construction";"F";"producao_bruta_pm";"July14_1020";38536,92776
"FIN";"Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel";"50";"producao_bruta_pm";"July14_1020";7487,28612
"FIN";"Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles";"51";"producao_bruta_pm";"July14_1020";22855,19194
